row_id,user_id,video_id,score
15490,6029,6032,0.759259
15491,6029,5373,0.746032
15492,6029,140,0.407407
15493,6030,6241,0.857143
15494,6030,7196,0.244048
15495,6030,860,0.595238
15496,6031,6510,0.588435
15497,6031,2962,0.568027
15498,6031,6236,0.857143
15499,6031,5613,0.142857
15500,6033,5872,0.477273
15501,6033,3654,0.557359
15502,6033,2031,0.915584
15503,6033,792,1
15504,6033,4063,0.621212
15505,6033,4336,0.255411
15506,6033,5499,0.640693
15507,6033,1851,0
15508,6033,6094,0.384199
15509,6034,4216,0.261905
15510,6034,6962,0.642857
15511,6035,4506,0.943452
15512,6035,256,0.505952
15513,6035,1521,0.270833
15514,6035,822,0.696429
15515,6035,3430,0.672619
15516,6035,4331,0.255952
15517,6036,5474,1
15518,6037,4506,0.642857
15519,6038,1350,0
15520,6039,4130,0.825397
15521,6040,3352,0.871429
15522,6040,4825,0.919048
15523,6041,4640,0.117063
15524,6041,597,0.662698
15525,6041,4715,0.734127
15526,6041,7172,0.464286
15527,6041,1143,0
15528,6041,5882,0.801587
15529,6041,3652,0.950397
15530,6043,1868,0.52381
15531,6045,2406,0.470238
15532,6047,2148,0.958333
15533,6047,3090,0.511905
15534,6048,707,0.519048
15535,6049,2962,0
15536,6049,4631,1
15537,6050,6806,0.0833333
15538,6050,1200,0.948413
15539,6050,6426,0.382937
15540,6051,403,0.825149
15541,6051,7259,0.398065
15542,6051,2249,0.770089
15543,6051,5115,0.542411
15544,6051,171,0.881696
15545,6051,289,0.469494
15546,6051,7160,0.626488
15547,6051,4084,0.107143
15548,6051,592,1
15549,6051,6979,0.264881
15550,6051,1852,0.651042
15551,6051,5567,0.546131
15552,6051,2041,0.747024
15553,6051,5049,0.445685
15554,6052,1694,0.333333
15555,6052,1694,0
15556,6052,1266,0.880952
15557,6053,722,0.102484
15558,6053,7271,0.482402
15559,6053,4207,0.160455
15560,6053,1935,0.70911
15561,6053,247,0.15528
15562,6053,454,0.478261
15563,6053,860,0.304348
15564,6053,1282,0.863354
15565,6053,4003,0.644928
15566,6054,5558,0
15567,6054,6291,0.504762
15568,6057,627,0.428571
15569,6057,5826,0.819728
15570,6058,2303,0.823129
15571,6058,5374,0.571429
15572,6058,4506,0.503401
15573,6060,2949,0.202381
15574,6060,821,0.380952
15575,6061,6063,1
15576,6064,550,0.0223214
15577,6064,3654,0.401786
15578,6064,4971,0.699405
15579,6064,5697,0.574405
15580,6064,5723,0.433036
15581,6067,5133,0.629252
15582,6067,3780,0.721088
15583,6067,3375,0.340136
15584,6067,4892,0.00680272
15585,6068,3264,0.928571
15586,6068,4672,0.738095
15587,6068,6979,0.31746
15588,6069,4422,0.472789
15589,6069,4985,0.416667
15590,6070,6921,0.492063
15591,6070,7017,0.515873
15592,6070,2555,0.492063
15593,6070,530,0
15594,6070,792,0.940476
15595,6071,2202,0.595238
15596,6072,3936,0.204762
15597,6072,627,0.133333
15598,6073,4575,0
15599,6073,6732,0.589286
15600,6073,7055,1
15601,6074,7169,1
15602,6075,2158,0.52381
15603,6075,5923,0
15604,6077,7060,0.867495
15605,6077,7486,0.206004
15606,6077,6298,0.726708
15607,6077,3198,0.541408
15608,6077,3393,0.5
15609,6077,7044,0
15610,6077,2313,0.462733
15611,6077,2004,0.641822
15612,6077,3670,0.302277
15613,6077,41,0.0548654
15614,6077,7053,0.181159
15615,6077,5558,0.189441
15616,6077,408,0.880952
15617,6077,4980,0.322981
15618,6077,1298,0.929607
15619,6079,3038,0.565476
15620,6080,559,0.825397
15621,6083,6989,0.960317
15622,6083,3577,0.154762
15623,6083,3577,0.0714286
15624,6083,590,0.956349
15625,6083,2981,0.313492
15626,6083,2981,0.230159
15627,6083,2981,0.146825
15628,6083,4564,0.605159
15629,6083,5827,0.775794
15630,6084,682,0.671958
15631,6084,2949,0.584656
15632,6084,804,0.425926
15633,6085,2874,0.5
15634,6086,2988,0.845238
15635,6086,3159,0
15636,6087,4971,0.68254
15637,6087,5314,0.0992063
15638,6087,5895,1
15639,6088,220,0.416667
15640,6088,204,0.666667
15641,6088,992,0
15642,6088,239,0.166667
15643,6091,4130,0.845238
15644,6092,3128,0.119048
15645,6092,2846,0.178571
15646,6092,4870,0.602679
15647,6093,3563,0.582816
15648,6093,1541,0.838509
15649,6093,4737,0.745342
15650,6093,2594,0
15651,6093,4272,0.238095
15652,6093,5785,0.544513
15653,6096,6787,0.407738
15654,6096,1912,0.895833
15655,6098,1457,1
15656,6099,2941,0.446429
15657,6102,2030,0.87619
15658,6102,2949,0.628571
15659,6103,453,0.25
15660,6103,599,0.827381
15661,6103,5647,0.922619
15662,6103,3902,0.5
15663,6103,4856,0
15664,6105,3978,1
15665,6110,6426,0.326007
15666,6110,4646,0.294872
15667,6110,1069,0
15668,6110,1885,0.688645
15669,6110,6286,0.216117
15670,6110,522,0.0805861
15671,6110,605,0.877289
15672,6110,2871,0.871795
15673,6112,1957,0.876984
15674,6112,4179,0.43254
15675,6112,2076,0.321429
15676,6112,5522,0.615079
15677,6113,3551,0.623016
15678,6113,2740,0.333333
15679,6113,6207,0.166667
15680,6113,6207,0
15681,6113,6277,0.543651
15682,6115,2339,0.875
15683,6115,1575,0.875
15684,6115,3159,0.422619
15685,6116,6688,0
15686,6117,728,0
15687,6121,2452,0.280952
15688,6121,3430,0.852381
15689,6121,2544,0.27619
15690,6121,5860,0.752381
15691,6121,7521,0.690476
15692,6123,3363,0.772109
15693,6123,4163,0.405612
15694,6123,7217,0.872449
15695,6123,2980,0.497449
15696,6123,21,0.581633
15697,6124,3680,0.666667
15698,6124,5920,0.333333
15699,6125,1656,0.31746
15700,6125,5868,0.869048
15701,6125,2076,0.698413
15702,6126,1279,0
15703,6126,4130,0.69697
15704,6126,3706,0.491342
15705,6126,5675,0.329004
15706,6129,3708,0.0190476
15707,6130,6146,1
15708,6131,1694,0.583333
15709,6132,3352,0.977778
15710,6132,2054,0.266667
15711,6132,226,0.401587
15712,6132,2912,0.411111
15713,6132,6019,0.393651
15714,6132,4636,0.704762
15715,6132,3061,0.0952381
15716,6132,5110,0.880952
15717,6132,2083,0.553968
15718,6132,4946,0.773016
15719,6133,2171,0.111111
15720,6133,6237,0.0255732
15721,6133,1298,0.840388
15722,6133,526,0.459436
15723,6133,1575,0.708995
15724,6133,1885,0.715168
15725,6133,5553,0.236332
15726,6133,2399,0.244268
15727,6133,5522,0.968254
15728,6134,6769,0.517857
15729,6134,3423,0.369048
15730,6134,5186,0.797619
15731,6136,2263,0.25
15732,6136,120,0.761905
15733,6137,792,0.968254
15734,6137,6459,0.531746
15735,6137,2996,0.893651
15736,6137,6831,0.425397
15737,6137,5346,0.768254
15738,6137,1957,0.266667
15739,6137,1957,0.2
15740,6137,2981,0.0349206
15741,6137,6718,0.031746
15742,6138,5602,0.779365
15743,6138,4158,0.985714
15744,6138,3057,0.0238095
15745,6139,1886,0.772109
15746,6139,1613,0.833333
15747,6139,2383,0.602041
15748,6139,5374,0.901361
15749,6139,6111,0.0136054
15750,6140,6191,0.630952
15751,6140,7015,0.305556
15752,6140,7336,0.416667
15753,6140,324,0.174603
15754,6141,39,0.863316
15755,6141,4644,0.570547
15756,6141,6989,0.679894
15757,6141,1069,0.037037
15758,6141,1069,0
15759,6141,240,0.563492
15760,6141,6342,0.206349
15761,6141,7287,0.690476
15762,6141,6303,0.281305
15763,6141,916,0.784832
15764,6141,5373,0.739859
15765,6142,6761,0.352381
15766,6142,6070,0.590476
15767,6142,5148,1
15768,6143,299,0.89881
15769,6144,6346,0.952381
15770,6145,1706,0.547619
15771,6148,307,0.912698
15772,6149,627,0.178571
15773,6149,432,0.97619
15774,6150,4644,0.912698
15775,6150,4734,0
15776,6150,453,0.474206
15777,6150,7222,0.39881
15778,6151,1868,0.919414
15779,6151,1052,0.0769231
15780,6151,1052,0
15781,6151,1038,0.29304
15782,6151,5034,0.258242
15783,6151,7356,0.186813
15784,6151,5724,0.64652
15785,6151,6189,0.657509
15786,6152,2923,0.815476
15787,6152,2717,0
15788,6152,6014,0.5
15789,6155,39,0.849206
15790,6156,2962,0.678571
15791,6157,4640,0.130952
15792,6157,2659,0.797619
15793,6157,3334,0.160714
15794,6158,6514,1
15795,6158,1838,0.539683
15796,6159,6763,1
15797,6159,5401,0.309524
15798,6160,6921,0.631746
15799,6160,4954,0.544444
15800,6160,36,0.957143
15801,6160,668,0.255556
15802,6160,6056,0
15803,6160,297,0.312698
15804,6160,1751,0.496825
15805,6161,5846,0.636905
15806,6161,7107,0.958333
15807,6162,3128,1
15808,6164,3018,0.928571
15809,6168,1184,0.328571
15810,6168,6507,0.938095
15811,6168,5603,0.128571
15812,6169,3553,0.291667
15813,6169,792,0.660714
15814,6169,3078,1
15815,6170,2313,0.543417
15816,6170,6346,0.883754
15817,6170,4737,0.623249
15818,6170,4607,0.655462
15819,6170,4066,0.857143
15820,6170,4541,0.806723
15821,6170,6749,0.0686275
15822,6170,2126,0.977591
15823,6170,748,0.102241
15824,6170,1412,0.378151
15825,6171,402,0.047619
15826,6171,1893,0.285714
15827,6171,6128,0.722222
15828,6173,6139,1
15829,6173,220,0.422078
15830,6175,2076,0.457143
15831,6175,1761,0.747619
15832,6177,5424,1
15833,6179,1767,0.121693
15834,6179,6583,0.367725
15835,6180,3369,0.147186
15836,6180,4650,0.71645
15837,6180,6166,0.313853
15838,6180,5476,0.574675
15839,6180,650,0.0497835
15840,6180,1744,0.977273
15841,6180,6247,0.581169
15842,6180,7243,0.975108
15843,6180,605,0.725108
15844,6180,3173,0.806277
15845,6180,1200,0.902597
15846,6180,4966,0.77381
15847,6180,5864,0
15848,6181,4522,0.163265
15849,6181,4197,0.918367
15850,6181,2581,0.428571
15851,6181,1326,0.908163
15852,6183,3334,0.660714
15853,6183,5073,0.589286
15854,6185,2731,0.813492
15855,6185,4263,0.107143
15856,6185,1600,0.84127
15857,6185,5814,0.0595238
15858,6187,2348,1
15859,6187,2348,0.666667
15860,6189,3591,0.761905
15861,6189,4108,0.857143
15862,6189,453,0.00793651
15863,6189,2303,0.440476
15864,6189,2383,0.265873
15865,6189,5374,0.880952
15866,6190,982,0
15867,6191,2076,0.966667
15868,6191,3951,0.542857
15869,6192,2630,1
15870,6193,1248,1
15871,6195,6769,0
15872,6196,145,1
15873,6196,4283,0.857143
15874,6196,3551,0.336735
15875,6196,6390,0.428571
15876,6196,6962,0.0510204
15877,6199,1133,1
15878,6200,226,1
15879,6201,7321,0.161905
15880,6201,6259,0.895238
15881,6201,6769,0.357143
15882,6201,2030,0.898413
15883,6201,3587,0.607937
15884,6201,962,0.00952381
15885,6202,3923,0.946429
15886,6202,38,0.859127
15887,6202,6433,0.449074
15888,6202,6902,0.0833333
15889,6202,6573,0.0277778
15890,6202,6573,0
15891,6202,804,0.550265
15892,6202,1285,0.737434
15893,6202,7160,0.285714
15894,6202,3334,0.149471
15895,6202,5857,0.814815
15896,6202,1489,0.90873
15897,6202,1701,0.141534
15898,6202,489,0.145503
15899,6202,5276,0.52381
15900,6202,4870,0.681217
15901,6202,3315,0.578042
15902,6202,2049,0.486111
15903,6202,5674,0.678571
15904,6203,3706,0.607143
15905,6203,4210,0.468254
15906,6203,7449,0.0542328
15907,6203,7065,0.112434
15908,6203,2395,0.416667
15909,6203,1788,0.595238
15910,6203,7356,0.146825
15911,6203,2464,0.429894
15912,6203,6769,0.277778
15913,6204,4506,0.744048
15914,6204,1957,0.202381
15915,6204,1957,0.077381
15916,6205,3245,0
15917,6205,4258,0.14881
15918,6205,3391,0.44246
15919,6206,2819,0.130952
15920,6208,38,1
15921,6209,6132,0.5
15922,6209,6132,0
15923,6209,160,1
15924,6210,6576,0
15925,6211,2459,0.571429
15926,6211,1052,0.142857
15927,6211,1052,0
15928,6211,3113,0.778912
15929,6211,2980,0.792517
15930,6212,5374,0
15931,6214,2406,0.015873
15932,6215,4662,0.645503
15933,6215,48,0.280423
15934,6215,6120,0.566138
15935,6215,5919,0.169312
15936,6215,5158,0.568783
15937,6215,3277,0.615079
15938,6215,2317,0.271164
15939,6216,3641,0.765306
15940,6216,3897,0.414966
15941,6216,3897,0.272109
15942,6216,804,0.462585
15943,6216,6574,0
15944,6216,5736,0.360544
15945,6216,4870,0.79932
15946,6216,5374,0.92517
15947,6217,6094,0.581633
15948,6217,2510,1
15949,6217,3587,0.72449
15950,6217,2262,0.0884354
15951,6218,7136,0.417582
15952,6218,1201,0.992674
15953,6218,6006,0.0769231
15954,6218,6006,0
15955,6218,4313,0.769231
15956,6218,5553,0.558608
15957,6219,5985,0.861905
15958,6219,2491,0.628571
15959,6219,7136,0.371429
15960,6219,3647,0.409524
15961,6219,2415,0.107143
15962,6219,445,1
15963,6220,2550,0.699634
15964,6220,4284,0.289377
15965,6220,1754,0.92674
15966,6220,2030,0.723443
15967,6221,2303,1
15968,6224,5216,0.434066
15969,6224,7160,0.487179
15970,6224,2871,0.81685
15971,6224,3652,0.813187
15972,6225,1038,0.25
15973,6225,7334,0.803571
15974,6226,7143,1
15975,6227,3143,0.671429
15976,6227,3580,0.157143
15977,6228,7219,0.142857
15978,6228,4276,0.840136
15979,6228,4003,0.564626
15980,6228,6584,0
15981,6229,7111,0.166667
15982,6229,580,0.507937
15983,6230,7045,0.52381
15984,6230,3128,0
15985,6230,6775,0.714286
15986,6231,7219,0.452381
15987,6231,4350,0.848485
15988,6232,2962,0.952381
15989,6232,4113,0.047619
15990,6233,1734,0.294486
15991,6233,2303,0.612782
15992,6233,3650,0.703008
15993,6233,226,0.210526
15994,6233,5499,0.358396
15995,6234,356,0.71978
15996,6234,6806,0.254579
15997,6234,3670,0.153846
15998,6234,607,0.498168
15999,6234,4276,0.710623
16000,6235,4748,0.651786
16001,6235,3430,1
16002,6236,4341,1
16003,6236,4955,0.921769
16004,6236,2594,0
16005,6236,6769,0.0935374
16006,6237,1033,1
16007,6238,4672,1
16008,6239,527,0
16009,6239,4623,0.066416
16010,6239,1725,0.661654
16011,6239,1660,0.620301
16012,6239,6718,0.278195
16013,6239,500,0.310777
16014,6240,2581,0.211905
16015,6240,3339,0.838095
16016,6240,2963,0
16017,6241,4779,0
16018,6242,403,0.293651
16019,6242,2962,0.550265
16020,6242,1886,0.267196
16021,6242,3232,0.433862
16022,6242,5567,0.047619
16023,6243,5538,0
16024,6243,5137,1
16025,6244,605,0.904762
16026,6245,4892,0.218254
16027,6245,3215,0.884921
16028,6245,4173,0.5
16029,6246,5677,0.147619
16030,6246,4173,0.8
16031,6246,748,0.390476
16032,6246,445,1
16033,6247,5201,1
16034,6247,5927,0
16035,6249,6676,0.452381
16036,6250,4172,1
16037,6251,4566,0
16038,6251,6867,0.678571
16039,6251,5392,0.765873
16040,6251,2399,0.333333
16041,6252,4710,0.455357
16042,6252,663,0.339286
16043,6252,2313,0.741071
16044,6252,6975,0.702381
16045,6252,3978,0.114583
16046,6252,5815,0.514881
16047,6252,6718,0.369048
16048,6253,6291,0.782313
16049,6253,2684,0.418367
16050,6253,5580,0.0748299
16051,6254,5464,0
16052,6254,1315,1
16053,6256,5053,0
16054,6257,2465,0.833333
16055,6257,6531,0.434524
16056,6258,3982,1
16057,6258,1391,0
16058,6258,2378,0.246032
16059,6258,4014,0.309524
16060,6258,3872,0.519841
16061,6260,6961,0.0575397
16062,6260,6961,0.0337302
16063,6260,3784,0.815476
16064,6260,4506,0.746032
16065,6260,474,0.742063
16066,6260,1976,0.876984
16067,6260,5561,0.349206
16068,6262,5723,0
16069,6263,4276,1
16070,6264,6881,0.757143
16071,6264,2981,0
16072,6264,2842,0.197619
16073,6264,3504,0.514286
16074,6265,4711,0.0952381
16075,6266,5736,0.693878
16076,6266,5391,0.92517
16077,6266,6921,0.751701
16078,6266,4851,0.0561224
16079,6266,6866,0.894558
16080,6266,4185,0.37415
16081,6267,108,0.333333
16082,6267,6687,0.166667
16083,6267,4644,0.52381
16084,6268,1734,0.529762
16085,6268,7140,0.882937
16086,6268,5293,0.309524
16087,6268,4843,0.418651
16088,6268,29,0.174603
16089,6268,4946,0.678571
16090,6268,3032,0.686508
16091,6268,2623,0.0357143
16092,6268,1861,0.970238
16093,6269,4196,0.214286
16094,6269,2456,0.268707
16095,6270,6277,0.27591
16096,6270,1761,0.609244
16097,6270,6416,0.593838
16098,6270,5391,0.60084
16099,6270,7181,0.789916
16100,6270,4277,0.130252
16101,6270,5838,0.64986
16102,6270,2397,0.97619
16103,6270,2160,0.338936
16104,6270,3613,0.469188
16105,6270,3000,0.355742
16106,6271,5045,0
16107,6272,7477,0.15619
16108,6272,6694,0.420952
16109,6272,4436,0.48
16110,6272,6775,0.0761905
16111,6272,4332,0.658095
16112,6272,6426,0.226667
16113,6272,2926,0.82381
16114,6272,4955,0.846667
16115,6272,1298,0.815238
16116,6272,2383,0.358095
16117,6272,6888,0.826667
16118,6272,6236,0.913333
16119,6272,6583,0
16120,6272,3504,0.493333
16121,6273,4640,0.527778
16122,6273,3239,0.793651
16123,6278,6072,0.661905
16124,6278,648,0.195238
16125,6279,2797,0.5
16126,6279,5701,1
16127,6280,2957,0.285714
16128,6280,5970,0.626984
16129,6280,2276,0
16130,6280,6775,0.305556
16131,6281,4721,0.0880952
16132,6281,688,0.322619
16133,6281,859,0.694048
16134,6281,3976,0.521429
16135,6281,6321,0.546429
16136,6281,6666,0.528571
16137,6282,3858,0.25
16138,6282,2158,0.839286
16139,6282,1562,0
16140,6282,6425,0.5
16141,6283,4549,0.726757
16142,6283,5239,0.535147
16143,6283,2171,0.00226757
16144,6283,2068,0.45805
16145,6283,6989,0.853741
16146,6283,6019,0.10771
16147,6283,3159,0.343537
16148,6283,324,0.579365
16149,6283,4636,0.789116
16150,6283,5868,0.464853
16151,6284,3010,1
16152,6285,2700,0.547619
16153,6285,5279,0
16154,6286,3158,0.52381
16155,6287,6241,1
16156,6288,7160,1
16157,6289,7260,0.562358
16158,6289,1404,0.790249
16159,6289,4163,0.225624
16160,6289,4588,0.877551
16161,6289,4423,0.820862
16162,6289,4747,0.318594
16163,6289,5294,0.216553
16164,6289,2561,0.11678
16165,6292,1486,0.00595238
16166,6292,1868,0.443452
16167,6292,436,0.422619
16168,6292,6236,0.83631
16169,6293,3936,0.901786
16170,6293,6973,0.5625
16171,6293,5351,0.333333
16172,6294,1729,1
16173,6295,1819,0
16174,6296,1679,0.166667
16175,6296,2072,0.535714
16176,6296,7261,0.333333
16177,6297,4214,0.657895
16178,6297,5107,0.462406
16179,6297,6130,0.364662
16180,6297,6342,0.859649
16181,6297,1912,0.605263
16182,6297,448,0.142857
16183,6298,4113,0.246032
16184,6298,5603,0
16185,6298,1861,0.84127
16186,6298,4257,0.907407
16187,6298,6065,0.269841
16188,6298,2383,0.39418
16189,6299,1177,0
16190,6299,6775,0.333333
16191,6300,1184,0.4
16192,6302,2406,0.779762
16193,6302,3182,0.25
16194,6303,748,0.5
16195,6303,5513,0.68254
16196,6303,2052,0.115079
16197,6303,3706,0.884921
16198,6303,368,0.333333
16199,6305,3553,0.835979
16200,6305,2231,0.0767196
16201,6308,1796,0.47619
16202,6309,4063,0.409524
16203,6309,2412,0.966667
16204,6310,3325,0
16205,6311,5175,0.439394
16206,6311,3912,0.874459
16207,6311,1069,0.25974
16208,6311,1069,0.168831
16209,6311,6789,0.608225
16210,6311,6436,0.0454545
16211,6311,6989,0.865801
16212,6314,6619,0.150183
16213,6314,6619,0.0732601
16214,6314,7542,0.64652
16215,6314,1282,1
16216,6314,526,0.677656
16217,6314,5838,0.838828
16218,6314,4658,0.157509
16219,6314,4117,0.355311
16220,6315,1040,0.154762
16221,6316,6209,0.851852
16222,6316,7017,0.854497
16223,6316,5957,0.116402
16224,6316,2848,0.880952
16225,6316,5933,0
16226,6316,5759,0.37037
16227,6317,1575,1
16228,6317,2209,0
16229,6317,6211,0.178571
16230,6317,526,0.656746
16231,6317,4113,0.404762
16232,6317,5497,0.426587
16233,6320,4113,0.217687
16234,6320,5620,0
16235,6320,2897,0.404762
16236,6320,2158,0.857143
16237,6321,1939,0.843915
16238,6322,6921,1
16239,6325,664,0.730159
16240,6325,4139,0.761905
16241,6326,5872,0.0408163
16242,6326,4092,0.921769
16243,6326,3873,0.107143
16244,6326,7044,0.408163
16245,6326,6831,0.785714
16246,6326,2749,0.27381
16247,6326,1806,1
16248,6326,1216,0.403061
16249,6326,5497,0.792517
16250,6326,5232,0.646259
16251,6326,6963,0.156463
16252,6326,5764,0.578231
16253,6328,3740,0
16254,6329,6962,0
16255,6329,6390,0.0714286
16256,6329,7106,0.477891
16257,6329,6601,0.887755
16258,6329,969,0.214286
16259,6329,969,0.142857
16260,6329,2675,0.510204
16261,6331,7359,0.646825
16262,6331,5123,0.111111
16263,6331,1804,0.769841
16264,6331,143,0.531746
16265,6332,6605,0.809524
16266,6332,2076,0.261905
16267,6332,5919,0
16268,6334,7219,0
16269,6336,145,0.974206
16270,6336,832,0.926587
16271,6336,5606,0.849206
16272,6336,5149,0.478175
16273,6336,627,0.28373
16274,6336,868,0.470238
16275,6336,338,0.0833333
16276,6336,4660,0.690476
16277,6337,6029,0.5
16278,6337,2252,1
16279,6338,2654,0.201863
16280,6338,4309,0.172878
16281,6338,5295,0.249482
16282,6338,4113,0.417184
16283,6338,6031,0.158385
16284,6338,4522,0.754658
16285,6338,4339,0.477226
16286,6338,7107,0.876812
16287,6339,527,0.15873
16288,6339,4971,0.579365
16289,6339,4672,0.916667
16290,6339,2383,0.799603
16291,6339,2383,0.71627
16292,6339,2607,0.333333
16293,6339,2607,0.25
16294,6340,6056,0.828571
16295,6340,407,0.438095
16296,6342,7372,0.84127
16297,6342,6769,0.525794
16298,6342,526,0.882937
16299,6342,3969,0.355159
16300,6342,1280,0.136905
16301,6342,3587,0.809524
16302,6342,4284,0.751984
16303,6343,1323,0.738095
16304,6344,4185,0
16305,6344,2208,0.595238
16306,6345,2751,0.75
16307,6345,2951,0
16308,6347,3685,0.619048
16309,6348,3018,1
16310,6348,6132,0
16311,6349,239,0
16312,6349,5683,0.5
16313,6349,869,0.265873
16314,6351,2383,0.875
16315,6351,3681,0.184524
16316,6351,2963,0.630952
16317,6351,2464,0.744048
16318,6351,7486,0.0654762
16319,6352,5034,0.247619
16320,6352,7160,0.735714
16321,6352,909,0.9
16322,6352,3740,0.0690476
16323,6352,1280,0.5
16324,6353,6769,0.222222
16325,6353,4640,0.277778
16326,6355,7136,1
16327,6356,919,1
16328,6357,3053,0.0388007
16329,6357,6987,0.0996473
16330,6357,5759,0.513228
16331,6357,3685,0.92328
16332,6357,1453,0.417108
16333,6357,605,0.879189
16334,6357,6785,0.662257
16335,6357,1282,0.928571
16336,6357,1993,0.237213
16337,6357,2794,0.149912
16338,6357,6801,0.70194
16339,6357,5697,0.450617
16340,6357,3951,0.457672
16341,6357,2832,0.858025
16342,6357,5665,0.486772
16343,6357,1206,0.865079
16344,6357,4339,0.518519
16345,6357,2240,0.820106
16346,6358,7137,1
16347,6358,5538,0.31746
16348,6358,2981,0.015873
16349,6361,6787,0.0684524
16350,6361,3005,0.627976
16351,6361,2132,0.363095
16352,6361,4130,0.872024
16353,6361,5373,0.800595
16354,6362,2328,0.952381
16355,6362,4965,0
16356,6362,3600,0.293651
16357,6362,7192,0.574074
16358,6363,6854,0.0769231
16359,6363,6854,0
16360,6363,3155,0.521978
16361,6363,1298,0.908425
16362,6364,4856,0
16363,6364,5742,0.660173
16364,6364,2407,0.341991
16365,6364,5742,0.634199
16366,6364,3396,0.504329
16367,6365,3723,0
16368,6366,3662,0.541667
16369,6366,5110,0.675595
16370,6366,982,0.419643
16371,6366,812,0.19246
16372,6366,3027,0.231151
16373,6366,4105,0.900794
16374,6366,6404,0.748016
16375,6366,4448,0.784722
16376,6366,1530,0.81746
16377,6366,1269,0.675595
16378,6366,2544,0.249008
16379,6366,5157,0.19246
16380,6367,453,0.32684
16381,6367,6280,0
16382,6367,6120,0.705628
16383,6367,2303,0.844156
16384,6367,5664,0.186147
16385,6369,2786,0
16386,6369,1638,1
16387,6371,2962,0.642857
16388,6371,6108,0
16389,6374,1224,0.647619
16390,6374,2383,0.592857
16391,6374,2400,0.0666667
16392,6374,475,0.895238
16393,6374,3936,0.583333
16394,6374,3603,0.138095
16395,6374,3600,0.628571
16396,6375,6510,0.571429
16397,6375,6676,0.525397
16398,6375,6676,0.0666667
16399,6375,682,0.573016
16400,6375,7015,0.71746
16401,6375,1395,0.652381
16402,6375,5924,0.846032
16403,6375,4941,0.536508
16404,6375,39,0.97619
16405,6377,5371,0.940476
16406,6377,3638,0.603175
16407,6377,5456,0.94246
16408,6377,5392,0.656746
16409,6377,4948,0.271825
16410,6377,5474,0.0833333
16411,6377,5474,0
16412,6378,7064,0.194678
16413,6378,1225,0.568627
16414,6378,6775,0.19888
16415,6382,6072,0.619048
16416,6383,2846,0
16417,6383,6553,1
16418,6384,6771,0.990476
16419,6385,5926,0.871429
16420,6385,527,0.2
16421,6385,3143,0.628571
16422,6387,5913,0
16423,6387,3836,1
16424,6388,1281,0.294486
16425,6388,6774,0.847118
16426,6388,6775,0.453634
16427,6388,6975,0.598997
16428,6388,5168,0.809524
16429,6388,6831,0.568922
16430,6388,49,0.0864662
16431,6389,4702,0.651786
16432,6389,1957,0.261905
16433,6389,1957,0.136905
16434,6391,3104,0.644258
16435,6391,2848,0.57563
16436,6391,1010,0.809524
16437,6391,4980,0.179272
16438,6391,7106,0.145658
16439,6391,945,0.0112045
16440,6391,5712,0.0672269
16441,6393,6426,1
16442,6394,445,1
16443,6394,3969,0.117857
16444,6394,5826,0.909524
16445,6394,226,0.470238
16446,6394,3969,0.55
16447,6394,897,0.24881
16448,6394,315,0.0678571
16449,6394,2510,0.863095
16450,6394,2788,0.114286
16451,6394,2962,0.735714
16452,6394,804,0.752381
16453,6394,35,0.442857
16454,6395,5796,0
16455,6395,5919,0.5
16456,6395,1285,1
16457,6396,1502,0
16458,6396,4740,0.824405
16459,6398,6769,0.59707
16460,6398,5521,0.446886
16461,6398,6342,0.606227
16462,6398,3271,0.274725
16463,6398,4079,0.842491
16464,6399,3796,0.815079
16465,6399,3018,0.546032
16466,6399,473,0
16467,6399,145,0.980159
16468,6399,2544,0.264286
16469,6399,1456,0.153175
16470,6399,3273,0.686508
16471,6399,29,0.29127
16472,6399,497,0.919841
16473,6399,1298,0.864286
16474,6399,3654,0.322222
16475,6399,5168,0.763492
16476,6399,2280,0.683333
16477,6399,2962,0.570635
16478,6399,6862,0.434921
16479,6399,508,0.120635
16480,6399,4846,0.303968
16481,6399,443,0.703175
16482,6399,5314,0.145238
16483,6399,6286,0.235714
16484,6400,1694,1
16485,6400,1694,0
16486,6402,5641,0.748918
16487,6402,1200,0.967532
16488,6403,7314,0
16489,6403,1694,0.666667
16490,6403,1694,0.333333
16491,6404,1556,0.333333
16492,6405,3273,1
16493,6405,6132,0.843537
16494,6406,6270,0.119048
16495,6406,6946,0.666667
16496,6407,1819,0
16497,6408,4660,0.595238
16498,6408,5083,0.514881
16499,6408,2245,0.964286
16500,6408,2060,0.574405
16501,6408,4882,0.56994
16502,6410,5664,0.357143
16503,6413,4650,1
16504,6413,7160,0.601852
16505,6413,4906,0.710317
16506,6413,5159,0.481481
16507,6413,3681,0.263228
16508,6414,220,0
16509,6414,7124,1
16510,6416,419,0.478355
16511,6416,4013,1
16512,6416,204,0.757576
16513,6416,669,0.177489
16514,6416,2160,0.872294
16515,6416,2614,0.497835
16516,6418,832,0.690476
16517,6420,3076,1
16518,6420,3159,0
16519,6421,1383,0.492063
16520,6421,3979,1
16521,6422,5872,0.419048
16522,6422,4946,0.833333
16523,6422,168,0.580952
16524,6422,4783,0
16525,6423,7177,0.645022
16526,6423,1725,0.410173
16527,6423,3624,0.659091
16528,6423,2166,0.977273
16529,6423,2630,0.485931
